event_id,user_id,department,tool,feature,event_date,session_duration_mins,actions_taken,month
EVT01199,USR0282,Technology,Viva Insights,Video Conferencing,2025-06-22,15.5,0,2025-06
EVT01200,USR0132,Marketing,Power BI,Document Collaboration,2025-05-17,16.9,0,2025-05
EVT01201,USR0270,HR,Power BI,Team Chat,2025-04-08,3.0,2,2025-04
EVT01202,USR0052,Legal,Power BI,File Sharing,2025-03-23,0.7,4,2025-03
EVT01203,USR0003,Operations,Microsoft Teams,Document Collaboration,2025-06-10,24.6,5,2025-06
EVT01204,USR0282,Technology,Power BI,Team Chat,2025-05-05,48.6,1,2025-05
EVT01205,USR0167,Technology,OneDrive,Analytics Portal,2025-05-19,46.4,13,2025-05
EVT01206,USR0257,Operations,Viva Insights,Document Collaboration,2025-01-10,16.1,4,2025-01
EVT01207,USR0281,Operations,SharePoint,Document Collaboration,2025-06-08,15.1,2,2025-06
EVT01208,USR0034,Legal,SharePoint,Analytics Portal,2025-01-18,26.4,3,2025-01
EVT01209,USR0085,Marketing,Power BI,Project Management,2025-03-02,38.0,7,2025-03
EVT01210,USR0276,Finance,Power BI,Analytics Portal,2025-06-11,30.7,5,2025-06
EVT01211,USR0054,Technology,Viva Insights,Team Chat,2025-06-25,20.4,17,2025-06
EVT01212,USR0187,HR,Microsoft Teams,Analytics Portal,2025-03-15,13.5,0,2025-03
EVT01213,USR0214,Legal,SharePoint,File Sharing,2025-02-28,22.3,6,2025-02
EVT01214,USR0091,HR,OneDrive,File Sharing,2025-01-24,12.2,5,2025-01
EVT01215,USR0021,Legal,Viva Insights,Project Management,2025-04-22,18.3,4,2025-04
EVT01216,USR0210,Sales,Viva Insights,Team Chat,2025-01-26,19.4,1,2025-01
EVT01217,USR0184,Marketing,Power BI,File Sharing,2025-06-12,53.6,13,2025-06
EVT01218,USR0087,Technology,SharePoint,Team Chat,2025-06-30,11.0,2,2025-06
EVT01219,USR0079,HR,OneDrive,Analytics Portal,2025-01-26,27.6,10,2025-01
EVT01220,USR0284,Sales,SharePoint,Project Management,2025-04-24,23.2,0,2025-04
EVT01221,USR0199,Technology,SharePoint,Team Chat,2025-02-12,21.2,8,2025-02
EVT01222,USR0114,Technology,OneDrive,File Sharing,2025-06-27,60.6,6,2025-06
EVT01223,USR0024,Finance,OneDrive,Document Collaboration,2025-03-18,4.6,2,2025-03
EVT01224,USR0240,Operations,Viva Insights,File Sharing,2025-01-08,8.7,8,2025-01
EVT01225,USR0293,Legal,OneDrive,Analytics Portal,2025-01-12,8.9,2,2025-01
EVT01226,USR0074,Marketing,Viva Insights,Video Conferencing,2025-03-25,2.0,6,2025-03
EVT01227,USR0044,Sales,Power BI,Analytics Portal,2025-01-15,27.8,5,2025-01
EVT01228,USR0239,HR,Power BI,Analytics Portal,2025-03-17,21.3,5,2025-03
EVT01229,USR0132,Marketing,SharePoint,Document Collaboration,2025-04-02,3.0,7,2025-04
EVT01230,USR0013,Technology,Microsoft Teams,Video Conferencing,2025-04-06,38.7,12,2025-04
EVT01231,USR0115,Technology,OneDrive,Analytics Portal,2025-04-21,36.7,11,2025-04
EVT01232,USR0063,Marketing,Power BI,Team Chat,2025-02-07,54.3,4,2025-02
EVT01233,USR0265,Finance,Power BI,Project Management,2025-03-04,19.8,7,2025-03
EVT01234,USR0113,Legal,OneDrive,Analytics Portal,2025-05-16,17.4,1,2025-05
EVT01235,USR0229,Marketing,Power BI,Team Chat,2025-04-16,13.0,7,2025-04
EVT01236,USR0295,Sales,Viva Insights,Document Collaboration,2025-05-25,23.4,1,2025-05
EVT01237,USR0273,Finance,Microsoft Teams,Project Management,2025-06-24,5.6,4,2025-06
EVT01238,USR0193,Finance,SharePoint,Team Chat,2025-02-16,4.4,4,2025-02
EVT01239,USR0139,Technology,Microsoft Teams,File Sharing,2025-02-13,56.1,3,2025-02
EVT01240,USR0050,Sales,Power BI,Analytics Portal,2025-02-14,15.7,2,2025-02
EVT01241,USR0261,HR,Viva Insights,Project Management,2025-01-21,32.7,3,2025-01
EVT01242,USR0059,Legal,OneDrive,Team Chat,2025-06-06,15.0,8,2025-06
EVT01243,USR0023,Sales,Microsoft Teams,Document Collaboration,2025-04-08,11.7,3,2025-04
EVT01244,USR0228,Finance,OneDrive,Team Chat,2025-06-08,17.9,7,2025-06
EVT01245,USR0158,Finance,Viva Insights,Project Management,2025-06-24,27.6,10,2025-06
EVT01246,USR0146,HR,Power BI,Project Management,2025-03-03,6.4,1,2025-03
EVT01247,USR0043,Legal,Power BI,Document Collaboration,2025-05-08,8.4,1,2025-05
EVT01248,USR0022,HR,Microsoft Teams,Team Chat,2025-05-30,10.7,1,2025-05
EVT01249,USR0004,Operations,Viva Insights,Document Collaboration,2025-02-06,39.2,6,2025-02
EVT01250,USR0204,Legal,SharePoint,Analytics Portal,2025-03-01,25.3,1,2025-03
EVT01251,USR0223,HR,Microsoft Teams,Team Chat,2025-04-29,20.3,1,2025-04
EVT01252,USR0100,HR,OneDrive,Document Collaboration,2025-06-13,31.0,9,2025-06
EVT01253,USR0055,Finance,Viva Insights,Project Management,2025-03-07,7.6,0,2025-03
EVT01254,USR0061,Technology,Power BI,File Sharing,2025-04-28,29.0,0,2025-04
EVT01255,USR0214,Legal,Power BI,Project Management,2025-03-07,16.4,3,2025-03
EVT01256,USR0215,Finance,Viva Insights,Team Chat,2025-06-20,24.8,7,2025-06
EVT01257,USR0139,Technology,Power BI,Project Management,2025-01-03,12.4,7,2025-01
EVT01258,USR0223,HR,SharePoint,Team Chat,2025-04-30,10.8,3,2025-04
EVT01259,USR0167,Technology,Viva Insights,Project Management,2025-03-15,27.7,14,2025-03
EVT01260,USR0055,Finance,OneDrive,Video Conferencing,2025-06-23,32.5,7,2025-06
EVT01261,USR0120,Finance,Microsoft Teams,Project Management,2025-05-20,15.5,6,2025-05
EVT01262,USR0196,Technology,SharePoint,Analytics Portal,2025-02-10,15.2,4,2025-02
EVT01263,USR0202,Legal,Viva Insights,Analytics Portal,2025-01-19,4.8,4,2025-01
EVT01264,USR0020,Marketing,Viva Insights,Analytics Portal,2025-04-24,45.5,1,2025-04
EVT01265,USR0205,Technology,Microsoft Teams,Analytics Portal,2025-03-30,48.9,5,2025-03
EVT01266,USR0079,HR,SharePoint,File Sharing,2025-05-31,15.0,10,2025-05
EVT01267,USR0227,HR,Power BI,Video Conferencing,2025-03-18,21.2,5,2025-03
EVT01268,USR0127,Technology,Viva Insights,File Sharing,2025-06-13,29.0,14,2025-06
EVT01269,USR0131,Finance,OneDrive,Document Collaboration,2025-04-19,24.1,1,2025-04
EVT01270,USR0083,Legal,OneDrive,Team Chat,2025-06-26,9.9,0,2025-06
EVT01271,USR0192,Operations,SharePoint,Project Management,2025-03-06,13.0,3,2025-03
EVT01272,USR0111,HR,OneDrive,Team Chat,2025-04-27,23.7,1,2025-04
EVT01273,USR0171,Sales,SharePoint,Document Collaboration,2025-03-19,3.6,14,2025-03
EVT01274,USR0080,Operations,Viva Insights,File Sharing,2025-02-20,57.0,11,2025-02
EVT01275,USR0198,Sales,OneDrive,Project Management,2025-04-09,12.7,8,2025-04
EVT01276,USR0270,HR,OneDrive,Analytics Portal,2025-05-04,15.7,2,2025-05
EVT01277,USR0123,Technology,Power BI,Project Management,2025-01-28,50.0,7,2025-01
EVT01278,USR0246,Operations,Viva Insights,Project Management,2025-03-02,44.2,12,2025-03
EVT01279,USR0182,Marketing,Power BI,Document Collaboration,2025-04-08,9.5,11,2025-04
EVT01280,USR0260,Finance,Power BI,Video Conferencing,2025-05-27,48.4,0,2025-05
EVT01281,USR0069,Technology,SharePoint,Document Collaboration,2025-04-02,53.1,4,2025-04
EVT01282,USR0256,HR,Viva Insights,File Sharing,2025-05-28,23.1,7,2025-05
EVT01283,USR0172,Operations,OneDrive,Video Conferencing,2025-03-17,21.8,6,2025-03
EVT01284,USR0041,Legal,OneDrive,Project Management,2025-06-29,18.6,5,2025-06
EVT01285,USR0268,Legal,SharePoint,Video Conferencing,2025-03-17,7.9,1,2025-03
EVT01286,USR0222,Legal,Microsoft Teams,File Sharing,2025-01-06,33.0,0,2025-01
EVT01287,USR0120,Finance,OneDrive,Analytics Portal,2025-06-18,24.3,7,2025-06
EVT01288,USR0240,Operations,Microsoft Teams,File Sharing,2025-04-12,36.8,9,2025-04
EVT01289,USR0023,Sales,Viva Insights,Document Collaboration,2025-03-12,3.4,8,2025-03
EVT01290,USR0069,Technology,Microsoft Teams,File Sharing,2025-01-03,27.4,4,2025-01
EVT01291,USR0166,Sales,Viva Insights,Analytics Portal,2025-05-25,26.9,9,2025-05
EVT01292,USR0169,Sales,Power BI,Team Chat,2025-06-25,25.2,2,2025-06
EVT01293,USR0186,Marketing,SharePoint,Document Collaboration,2025-01-13,53.0,12,2025-01
EVT01294,USR0278,Legal,Microsoft Teams,File Sharing,2025-06-05,5.0,5,2025-06
EVT01295,USR0234,Legal,Microsoft Teams,File Sharing,2025-05-08,16.0,3,2025-05
EVT01296,USR0196,Technology,SharePoint,Document Collaboration,2025-03-15,16.2,6,2025-03
EVT01297,USR0117,Finance,Power BI,Team Chat,2025-02-28,26.4,13,2025-02
EVT01298,USR0078,Operations,OneDrive,Analytics Portal,2025-06-05,15.9,0,2025-06
EVT01299,USR0255,Technology,Viva Insights,Video Conferencing,2025-04-01,6.3,7,2025-04
EVT01300,USR0082,Finance,Microsoft Teams,Project Management,2025-02-26,4.7,2,2025-02
EVT01301,USR0050,Sales,SharePoint,Team Chat,2025-06-12,1.1,3,2025-06
EVT01302,USR0284,Sales,OneDrive,Project Management,2025-02-18,4.9,2,2025-02
EVT01303,USR0290,HR,Power BI,Video Conferencing,2025-06-08,9.8,8,2025-06
EVT01304,USR0255,Technology,Power BI,Analytics Portal,2025-03-06,59.5,3,2025-03
EVT01305,USR0289,Finance,Microsoft Teams,Project Management,2025-06-23,22.9,17,2025-06
EVT01306,USR0196,Technology,Power BI,Video Conferencing,2025-06-18,23.5,5,2025-06
EVT01307,USR0082,Finance,SharePoint,Team Chat,2025-06-24,33.3,11,2025-06
EVT01308,USR0256,HR,Microsoft Teams,Team Chat,2025-02-05,27.3,0,2025-02
EVT01309,USR0207,Legal,Power BI,Video Conferencing,2025-06-10,9.3,6,2025-06
EVT01310,USR0130,Sales,Microsoft Teams,Analytics Portal,2025-01-25,40.8,9,2025-01
EVT01311,USR0280,Marketing,SharePoint,Video Conferencing,2025-06-10,29.6,4,2025-06
EVT01312,USR0279,Operations,Power BI,File Sharing,2025-06-15,29.9,8,2025-06
EVT01313,USR0074,Marketing,SharePoint,Analytics Portal,2025-01-11,13.6,5,2025-01
EVT01314,USR0092,Marketing,OneDrive,Document Collaboration,2025-03-21,14.2,2,2025-03
EVT01315,USR0207,Legal,SharePoint,File Sharing,2025-04-23,1.6,6,2025-04
EVT01316,USR0113,Legal,OneDrive,Analytics Portal,2025-01-09,3.8,7,2025-01
EVT01317,USR0234,Legal,Viva Insights,File Sharing,2025-05-29,34.4,7,2025-05
EVT01318,USR0067,HR,Microsoft Teams,Team Chat,2025-04-04,13.5,0,2025-04
EVT01319,USR0164,HR,SharePoint,Video Conferencing,2025-02-03,0.7,1,2025-02
EVT01320,USR0126,HR,Microsoft Teams,Team Chat,2025-01-24,6.0,1,2025-01
EVT01321,USR0160,Operations,Power BI,File Sharing,2025-03-17,15.1,5,2025-03
EVT01322,USR0216,Marketing,SharePoint,Project Management,2025-03-25,6.8,5,2025-03
EVT01323,USR0161,Marketing,Microsoft Teams,Project Management,2025-04-17,24.5,8,2025-04
EVT01324,USR0231,Sales,SharePoint,Team Chat,2025-02-14,9.5,3,2025-02
EVT01325,USR0155,Sales,Power BI,Video Conferencing,2025-02-21,15.2,1,2025-02
EVT01326,USR0089,Technology,Microsoft Teams,Project Management,2025-02-03,9.2,3,2025-02
EVT01327,USR0089,Technology,SharePoint,Analytics Portal,2025-05-19,7.4,3,2025-05
EVT01328,USR0245,Marketing,SharePoint,Document Collaboration,2025-04-04,29.1,10,2025-04
EVT01329,USR0129,Legal,Microsoft Teams,Analytics Portal,2025-05-16,9.8,3,2025-05
EVT01330,USR0166,Sales,Power BI,Analytics Portal,2025-05-09,10.5,10,2025-05
EVT01331,USR0122,Sales,Viva Insights,File Sharing,2025-03-11,26.7,2,2025-03
EVT01332,USR0248,Finance,SharePoint,Video Conferencing,2025-02-12,41.9,4,2025-02
EVT01333,USR0141,Technology,Viva Insights,Video Conferencing,2025-03-07,8.0,2,2025-03
EVT01334,USR0150,Sales,SharePoint,Analytics Portal,2025-05-04,6.1,0,2025-05
EVT01335,USR0021,Legal,Power BI,Document Collaboration,2025-03-17,20.2,6,2025-03
EVT01336,USR0121,Sales,SharePoint,Analytics Portal,2025-03-28,10.0,5,2025-03
EVT01337,USR0159,Marketing,Viva Insights,Analytics Portal,2025-01-30,45.7,14,2025-01
EVT01338,USR0259,Technology,Power BI,Analytics Portal,2025-04-30,26.5,0,2025-04
EVT01339,USR0207,Legal,SharePoint,Team Chat,2025-01-20,11.1,2,2025-01
EVT01340,USR0229,Marketing,SharePoint,Video Conferencing,2025-02-06,20.2,4,2025-02
EVT01341,USR0243,Marketing,Microsoft Teams,Project Management,2025-02-27,25.3,6,2025-02
EVT01342,USR0284,Sales,SharePoint,Project Management,2025-06-23,31.6,8,2025-06
EVT01343,USR0193,Finance,Power BI,File Sharing,2025-06-22,26.7,2,2025-06
EVT01344,USR0130,Sales,Microsoft Teams,File Sharing,2025-04-12,5.8,9,2025-04
EVT01345,USR0130,Sales,Viva Insights,Video Conferencing,2025-05-23,20.7,4,2025-05
EVT01346,USR0007,Finance,SharePoint,Document Collaboration,2025-04-04,8.8,11,2025-04
EVT01347,USR0102,HR,Microsoft Teams,Project Management,2025-01-24,7.3,3,2025-01
EVT01348,USR0021,Legal,SharePoint,File Sharing,2025-04-12,12.0,6,2025-04
EVT01349,USR0128,Finance,SharePoint,Team Chat,2025-01-04,35.5,5,2025-01
EVT01350,USR0266,HR,Power BI,Project Management,2025-03-09,13.6,0,2025-03
EVT01351,USR0149,Technology,OneDrive,Project Management,2025-05-18,45.7,2,2025-05
EVT01352,USR0152,Finance,SharePoint,File Sharing,2025-02-01,28.3,4,2025-02
EVT01353,USR0193,Finance,Microsoft Teams,Team Chat,2025-04-27,7.6,8,2025-04
EVT01354,USR0168,Technology,Viva Insights,Analytics Portal,2025-04-05,25.8,0,2025-04
EVT01355,USR0006,Finance,Viva Insights,Video Conferencing,2025-06-22,2.0,4,2025-06
EVT01356,USR0197,Sales,OneDrive,File Sharing,2025-06-22,9.0,4,2025-06
EVT01357,USR0143,Sales,Viva Insights,Project Management,2025-03-09,30.3,3,2025-03
EVT01358,USR0172,Operations,Microsoft Teams,File Sharing,2025-05-30,8.9,11,2025-05
EVT01359,USR0171,Sales,Power BI,Analytics Portal,2025-04-08,35.7,14,2025-04
EVT01360,USR0275,Technology,Microsoft Teams,Video Conferencing,2025-06-13,11.0,3,2025-06
EVT01361,USR0215,Finance,Power BI,Team Chat,2025-04-06,5.4,9,2025-04
EVT01362,USR0073,HR,SharePoint,File Sharing,2025-01-28,1.1,4,2025-01
EVT01363,USR0201,Finance,Power BI,Analytics Portal,2025-06-22,5.4,13,2025-06
EVT01364,USR0003,Operations,Viva Insights,Analytics Portal,2025-03-01,2.2,1,2025-03
EVT01365,USR0143,Sales,Power BI,Video Conferencing,2025-05-01,3.8,10,2025-05
EVT01366,USR0188,HR,Microsoft Teams,Team Chat,2025-01-07,35.5,10,2025-01
EVT01367,USR0146,HR,Microsoft Teams,Video Conferencing,2025-06-08,17.6,13,2025-06
EVT01368,USR0109,Finance,OneDrive,Analytics Portal,2025-05-24,11.2,6,2025-05
EVT01369,USR0145,Operations,Power BI,Document Collaboration,2025-03-25,19.2,6,2025-03
EVT01370,USR0048,Finance,OneDrive,Video Conferencing,2025-06-06,3.2,0,2025-06
EVT01371,USR0109,Finance,Microsoft Teams,Analytics Portal,2025-02-26,8.8,5,2025-02
EVT01372,USR0193,Finance,Power BI,Analytics Portal,2025-06-15,28.5,2,2025-06
EVT01373,USR0235,Marketing,Power BI,File Sharing,2025-01-17,19.2,0,2025-01
EVT01374,USR0215,Finance,SharePoint,Project Management,2025-06-12,1.6,3,2025-06
EVT01375,USR0161,Marketing,Power BI,Video Conferencing,2025-04-29,33.0,2,2025-04
EVT01376,USR0256,HR,Viva Insights,Team Chat,2025-06-29,16.5,6,2025-06
EVT01377,USR0130,Sales,OneDrive,Analytics Portal,2025-03-19,2.5,1,2025-03
EVT01378,USR0237,Finance,OneDrive,Video Conferencing,2025-06-16,18.4,6,2025-06
EVT01379,USR0040,Operations,OneDrive,Document Collaboration,2025-04-15,21.5,4,2025-04
EVT01380,USR0289,Finance,Microsoft Teams,Team Chat,2025-01-30,38.1,3,2025-01
EVT01381,USR0013,Technology,Viva Insights,File Sharing,2025-02-05,62.9,11,2025-02
EVT01382,USR0090,HR,Viva Insights,File Sharing,2025-01-12,37.8,1,2025-01
EVT01383,USR0076,Marketing,SharePoint,Document Collaboration,2025-01-10,7.1,5,2025-01
EVT01384,USR0249,Sales,OneDrive,Analytics Portal,2025-03-19,39.7,6,2025-03
EVT01385,USR0029,Sales,SharePoint,File Sharing,2025-05-07,18.0,0,2025-05
EVT01386,USR0170,Finance,Microsoft Teams,Analytics Portal,2025-01-30,6.8,3,2025-01
EVT01387,USR0029,Sales,OneDrive,Document Collaboration,2025-01-25,15.0,4,2025-01
EVT01388,USR0220,Legal,SharePoint,File Sharing,2025-03-02,12.0,3,2025-03
EVT01389,USR0016,Marketing,Viva Insights,Project Management,2025-05-18,16.1,9,2025-05
EVT01390,USR0093,Technology,OneDrive,Video Conferencing,2025-02-04,32.1,8,2025-02
EVT01391,USR0025,Operations,Microsoft Teams,Document Collaboration,2025-04-10,35.4,10,2025-04
EVT01392,USR0037,Operations,Microsoft Teams,Team Chat,2025-04-27,66.2,8,2025-04
EVT01393,USR0099,HR,Viva Insights,Analytics Portal,2025-04-05,36.3,8,2025-04
EVT01394,USR0137,Finance,OneDrive,Video Conferencing,2025-06-21,59.4,15,2025-06
EVT01395,USR0247,Technology,Viva Insights,Video Conferencing,2025-06-28,57.4,11,2025-06
EVT01396,USR0206,Sales,OneDrive,Analytics Portal,2025-05-19,21.1,6,2025-05
EVT01397,USR0146,HR,OneDrive,Team Chat,2025-04-18,21.0,0,2025-04
EVT01398,USR0286,Legal,Power BI,Team Chat,2025-05-31,11.3,1,2025-05
EVT01399,USR0274,Finance,Microsoft Teams,Team Chat,2025-02-09,25.5,5,2025-02
EVT01400,USR0205,Technology,SharePoint,File Sharing,2025-04-17,15.4,4,2025-04
EVT01401,USR0079,HR,Microsoft Teams,Document Collaboration,2025-06-17,39.1,0,2025-06
EVT01402,USR0290,HR,OneDrive,Team Chat,2025-01-26,35.0,5,2025-01
EVT01403,USR0052,Legal,Power BI,File Sharing,2025-05-06,20.7,0,2025-05
EVT01404,USR0268,Legal,Microsoft Teams,Project Management,2025-06-07,13.3,1,2025-06
EVT01405,USR0063,Marketing,SharePoint,Video Conferencing,2025-04-15,10.7,3,2025-04
EVT01406,USR0025,Operations,Microsoft Teams,File Sharing,2025-03-13,34.9,2,2025-03
EVT01407,USR0114,Technology,Viva Insights,Analytics Portal,2025-01-09,54.9,2,2025-01
EVT01408,USR0175,Marketing,Power BI,File Sharing,2025-06-26,47.7,2,2025-06
EVT01409,USR0085,Marketing,OneDrive,Analytics Portal,2025-04-05,33.5,12,2025-04
EVT01410,USR0280,Marketing,Viva Insights,Analytics Portal,2025-02-25,10.0,8,2025-02
EVT01411,USR0141,Technology,Power BI,Document Collaboration,2025-04-24,56.8,10,2025-04
EVT01412,USR0261,HR,Power BI,Analytics Portal,2025-04-24,13.3,8,2025-04
EVT01413,USR0214,Legal,OneDrive,Team Chat,2025-03-02,10.9,3,2025-03
EVT01414,USR0098,HR,SharePoint,File Sharing,2025-04-03,14.6,4,2025-04
EVT01415,USR0029,Sales,Viva Insights,Team Chat,2025-01-26,27.8,1,2025-01
EVT01416,USR0147,HR,SharePoint,Analytics Portal,2025-06-25,4.3,4,2025-06
EVT01417,USR0285,Technology,Viva Insights,Document Collaboration,2025-04-05,20.0,11,2025-04
EVT01418,USR0061,Technology,Microsoft Teams,File Sharing,2025-05-20,1.6,0,2025-05
EVT01419,USR0186,Marketing,Power BI,File Sharing,2025-06-15,49.1,14,2025-06
EVT01420,USR0031,Operations,OneDrive,Analytics Portal,2025-04-02,11.7,5,2025-04
EVT01421,USR0091,HR,SharePoint,Video Conferencing,2025-01-16,15.8,1,2025-01
EVT01422,USR0065,Operations,Viva Insights,Document Collaboration,2025-04-12,6.7,3,2025-04
EVT01423,USR0283,Marketing,Viva Insights,Document Collaboration,2025-03-12,11.7,0,2025-03
EVT01424,USR0024,Finance,OneDrive,Video Conferencing,2025-02-18,3.5,2,2025-02
EVT01425,USR0055,Finance,Microsoft Teams,Document Collaboration,2025-02-01,15.9,8,2025-02
EVT01426,USR0276,Finance,Power BI,Analytics Portal,2025-04-27,38.2,1,2025-04
EVT01427,USR0272,Operations,Power BI,Analytics Portal,2025-01-24,26.8,1,2025-01
EVT01428,USR0137,Finance,Power BI,Project Management,2025-06-19,32.8,16,2025-06
EVT01429,USR0117,Finance,SharePoint,Project Management,2025-02-24,19.1,6,2025-02
EVT01430,USR0225,Operations,Viva Insights,File Sharing,2025-06-14,6.6,3,2025-06
EVT01431,USR0071,Sales,SharePoint,Analytics Portal,2025-06-13,2.2,6,2025-06
EVT01432,USR0201,Finance,SharePoint,File Sharing,2025-06-02,33.8,16,2025-06
EVT01433,USR0185,HR,OneDrive,Video Conferencing,2025-01-06,0.9,8,2025-01
EVT01434,USR0082,Finance,SharePoint,Team Chat,2025-01-13,2.5,5,2025-01
EVT01435,USR0083,Legal,OneDrive,Project Management,2025-03-27,15.7,0,2025-03
EVT01436,USR0065,Operations,Power BI,Document Collaboration,2025-03-04,25.5,5,2025-03
EVT01437,USR0105,Technology,OneDrive,Document Collaboration,2025-02-02,60.7,14,2025-02
EVT01438,USR0083,Legal,Power BI,File Sharing,2025-05-25,5.9,0,2025-05
EVT01439,USR0254,Sales,Viva Insights,Project Management,2025-02-22,45.3,5,2025-02
EVT01440,USR0264,Marketing,Microsoft Teams,Team Chat,2025-01-18,40.0,4,2025-01
EVT01441,USR0158,Finance,SharePoint,Project Management,2025-05-22,75.9,17,2025-05
EVT01442,USR0046,Finance,Viva Insights,Document Collaboration,2025-02-23,28.4,16,2025-02
EVT01443,USR0072,Legal,Viva Insights,Video Conferencing,2025-05-31,21.6,5,2025-05
EVT01444,USR0291,Marketing,Microsoft Teams,Team Chat,2025-02-25,38.4,14,2025-02
EVT01445,USR0011,Finance,Power BI,Video Conferencing,2025-03-01,69.5,14,2025-03
EVT01446,USR0283,Marketing,Power BI,File Sharing,2025-03-26,2.0,4,2025-03
EVT01447,USR0234,Legal,Microsoft Teams,Analytics Portal,2025-02-07,12.5,0,2025-02
EVT01448,USR0098,HR,Viva Insights,Analytics Portal,2025-06-02,21.1,1,2025-06
EVT01449,USR0113,Legal,Power BI,Video Conferencing,2025-01-01,23.7,4,2025-01
EVT01450,USR0100,HR,Power BI,File Sharing,2025-03-12,33.7,7,2025-03
EVT01451,USR0004,Operations,Power BI,File Sharing,2025-02-07,51.8,0,2025-02
EVT01452,USR0055,Finance,SharePoint,File Sharing,2025-02-03,29.0,7,2025-02
EVT01453,USR0129,Legal,SharePoint,Analytics Portal,2025-05-19,27.0,5,2025-05
EVT01454,USR0276,Finance,SharePoint,Video Conferencing,2025-03-06,5.7,11,2025-03
EVT01455,USR0084,Finance,Viva Insights,Analytics Portal,2025-02-14,26.3,11,2025-02
EVT01456,USR0253,Sales,Microsoft Teams,File Sharing,2025-01-29,20.6,7,2025-01
EVT01457,USR0274,Finance,Microsoft Teams,Analytics Portal,2025-06-19,25.2,9,2025-06
EVT01458,USR0192,Operations,Viva Insights,Video Conferencing,2025-01-07,8.8,0,2025-01
EVT01459,USR0191,Technology,Power BI,Project Management,2025-02-03,35.0,1,2025-02
EVT01460,USR0232,Technology,Microsoft Teams,Team Chat,2025-01-04,18.7,13,2025-01
EVT01461,USR0220,Legal,SharePoint,Team Chat,2025-04-02,11.7,3,2025-04
EVT01462,USR0031,Operations,SharePoint,Project Management,2025-03-02,6.0,2,2025-03
EVT01463,USR0233,Finance,Microsoft Teams,Video Conferencing,2025-05-31,31.6,0,2025-05
EVT01464,USR0081,Finance,OneDrive,Video Conferencing,2025-03-24,66.8,15,2025-03
EVT01465,USR0271,Legal,OneDrive,Document Collaboration,2025-01-05,33.8,3,2025-01
EVT01466,USR0115,Technology,Viva Insights,Video Conferencing,2025-02-14,41.5,5,2025-02
EVT01467,USR0214,Legal,SharePoint,Analytics Portal,2025-03-09,31.1,6,2025-03
EVT01468,USR0168,Technology,OneDrive,File Sharing,2025-01-14,42.3,14,2025-01
EVT01469,USR0141,Technology,SharePoint,Project Management,2025-02-02,50.2,9,2025-02
EVT01470,USR0094,Operations,OneDrive,Video Conferencing,2025-04-18,18.7,8,2025-04
EVT01471,USR0086,Legal,OneDrive,Video Conferencing,2025-05-15,7.3,4,2025-05
EVT01472,USR0033,Technology,OneDrive,File Sharing,2025-01-30,22.8,0,2025-01
EVT01473,USR0089,Technology,Microsoft Teams,Analytics Portal,2025-01-17,43.0,2,2025-01
EVT01474,USR0108,HR,Power BI,Video Conferencing,2025-05-02,40.1,11,2025-05
EVT01475,USR0089,Technology,OneDrive,Team Chat,2025-04-25,6.9,4,2025-04
EVT01476,USR0041,Legal,Power BI,Video Conferencing,2025-04-03,4.0,1,2025-04
EVT01477,USR0076,Marketing,SharePoint,Project Management,2025-05-12,19.6,4,2025-05
EVT01478,USR0156,Sales,OneDrive,Analytics Portal,2025-06-01,22.2,6,2025-06
EVT01479,USR0193,Finance,Microsoft Teams,Video Conferencing,2025-01-28,19.6,1,2025-01
EVT01480,USR0097,Sales,Power BI,Project Management,2025-04-26,22.3,3,2025-04
EVT01481,USR0064,Legal,Power BI,File Sharing,2025-05-09,12.9,5,2025-05
EVT01482,USR0237,Finance,Power BI,Team Chat,2025-02-26,4.5,0,2025-02
EVT01483,USR0155,Sales,Viva Insights,Analytics Portal,2025-06-07,3.7,3,2025-06
EVT01484,USR0152,Finance,Viva Insights,Project Management,2025-01-12,23.7,13,2025-01
EVT01485,USR0162,Technology,OneDrive,Team Chat,2025-06-18,31.0,8,2025-06
EVT01486,USR0285,Technology,Power BI,Analytics Portal,2025-05-14,41.0,8,2025-05
EVT01487,USR0293,Legal,SharePoint,Analytics Portal,2025-03-19,0.4,1,2025-03
EVT01488,USR0037,Operations,Microsoft Teams,Project Management,2025-04-28,40.6,17,2025-04
EVT01489,USR0002,Sales,Power BI,Analytics Portal,2025-06-14,23.6,4,2025-06
EVT01490,USR0215,Finance,Power BI,File Sharing,2025-01-08,25.3,4,2025-01
EVT01491,USR0219,HR,SharePoint,Analytics Portal,2025-01-16,7.5,5,2025-01
EVT01492,USR0230,Operations,Power BI,File Sharing,2025-05-03,1.8,0,2025-05
EVT01493,USR0196,Technology,Microsoft Teams,Team Chat,2025-04-13,19.0,3,2025-04
EVT01494,USR0208,Legal,Viva Insights,File Sharing,2025-04-20,6.3,5,2025-04
EVT01495,USR0283,Marketing,SharePoint,Video Conferencing,2025-06-25,6.0,5,2025-06
EVT01496,USR0111,HR,Power BI,Project Management,2025-01-28,25.7,4,2025-01
EVT01497,USR0088,Marketing,SharePoint,Team Chat,2025-05-06,9.5,5,2025-05
EVT01498,USR0290,HR,Power BI,Analytics Portal,2025-04-24,11.3,5,2025-04
EVT01499,USR0176,Sales,SharePoint,Video Conferencing,2025-01-19,6.0,6,2025-01
